1.800000	-1.859235	0.956788	0.433804	0.116319	0.915495	-0.000001
1.801000	-1.858978	0.956745	0.435591	0.113651	0.915411	-0.000000
1.802000	-1.858771	0.956662	0.450650	0.114902	0.915252	-0.000001
1.803000	-1.857793	0.956308	0.438653	0.115488	0.914577	-0.000001
1.804000	-1.857111	0.956029	0.442098	0.118922	0.914045	-0.000000
1.805000	-1.857049	0.955996	0.434977	0.114675	0.913980	-0.000000
1.806000	-1.856850	0.955935	0.442290	0.117676	0.913864	-0.000000
1.807000	-1.856118	0.955689	0.444852	0.116839	0.913393	-0.000000
1.808000	-1.855379	0.955389	0.447908	0.120648	0.912822	-0.000000
1.809000	-1.854899	0.955271	0.429964	0.114060	0.912594	-0.000000
1.810000	-1.855313	0.955424	0.443664	0.118414	0.912887	-0.000000
1.811000	-1.854687	0.955195	0.454023	0.121823	0.912452	-0.000000
1.812000	-1.854250	0.955031	0.444080	0.119700	0.912137	-0.000000
1.813000	-1.853776	0.954863	0.441551	0.120243	0.911816	-0.000000
1.814000	-1.852695	0.954451	0.454427	0.126279	0.911033	-0.000000
1.815000	-1.852188	0.954294	0.452804	0.123248	0.910732	-0.000000
1.816000	-1.852507	0.954466	0.449508	0.120432	0.911060	-0.000000
1.817000	-1.851496	0.954087	0.435479	0.121183	0.910335	-0.000000
1.818000	-1.850810	0.953802	0.476579	0.129557	0.909795	-0.000000
1.819000	-1.850874	0.953786	0.455714	0.130102	0.909765	-0.000000
1.820000	-1.850716	0.953861	0.467053	0.126288	0.909907	-0.000000
1.821000	-1.850239	0.953719	0.459556	0.123813	0.909635	-0.000000
1.822000	-1.849627	0.953409	0.468506	0.127152	0.909045	-0.000000
1.823000	-1.849421	0.953412	0.460711	0.125362	0.909050	-0.000000
1.824000	-1.848507	0.952970	0.460822	0.128877	0.908209	-0.000000
1.825000	-1.847936	0.952797	0.453922	0.127490	0.907880	-0.000000
1.826000	-1.847783	0.952595	0.466796	0.135736	0.907498	-0.000000
1.827000	-1.847058	0.952399	0.452344	0.128207	0.907121	-0.000000
1.828000	-1.846164	0.952105	0.468824	0.131288	0.906563	-0.000000
1.829000	-1.846631	0.952373	0.472593	0.130699	0.907073	-0.000000
1.830000	-1.846065	0.952172	0.484633	0.134570	0.906692	-0.000000
1.831000	-1.845037	0.951732	0.473347	0.132267	0.905853	-0.000000
1.832000	-1.844728	0.951638	0.476080	0.134869	0.905675	-0.000000
1.833000	-1.844560	0.951650	0.484885	0.137146	0.905699	-0.000000
1.834000	-1.843637	0.951236	0.477340	0.135229	0.904910	-0.000000
1.835000	-1.843314	0.951130	0.477190	0.135716	0.904708	-0.000000
1.836000	-1.842567	0.950773	0.496445	0.143340	0.904034	-0.000000
1.837000	-1.842045	0.950665	0.472567	0.136988	0.903826	-0.000000
1.838000	-1.842071	0.950711	0.470280	0.134235	0.903912	-0.000000
1.839000	-1.841246	0.950378	0.471846	0.138010	0.903281	0.000000
1.840000	-1.840528	0.950030	0.488113	0.143404	0.902621	-0.000000
1.841000	-1.840180	0.949894	0.497728	0.146792	0.902365	-0.000000
1.842000	-1.839969	0.949892	0.481511	0.139637	0.902359	0.000000
1.843000	-1.839251	0.949555	0.484905	0.138608	0.901716	-0.000000
1.844000	-1.839365	0.949762	0.481999	0.135631	0.902108	-0.000000
1.845000	-1.838310	0.949265	0.503819	0.147960	0.901172	-0.000000
1.846000	-1.837844	0.949107	0.488603	0.142114	0.900869	-0.000000
1.847000	-1.837530	0.948985	0.503178	0.151695	0.900640	-0.000000
1.848000	-1.836861	0.948731	0.502587	0.150887	0.900159	-0.000000
1.849000	-1.836017	0.948501	0.488555	0.143318	0.899719	-0.000000
1.850000	-1.835845	0.948469	0.501350	0.149274	0.899660	0.000000
