0.100000	-0.023850	0.856445	0.605011	0.508596	0.738007	0.556747
0.099000	-0.022888	0.854638	0.597598	0.538874	0.735182	0.553237
0.098000	-0.023107	0.855941	0.579025	0.520336	0.737248	0.555848
0.097000	-0.021981	0.854819	0.594628	0.536025	0.735466	0.553501
0.096000	-0.023646	0.853992	0.628058	0.559213	0.734260	0.552158
0.095000	-0.022498	0.853615	0.611479	0.539746	0.733443	0.550593
0.094000	-0.021771	0.852574	0.601196	0.522925	0.731518	0.547488
0.093000	-0.023904	0.853766	0.623759	0.577973	0.734040	0.552083
0.092000	-0.021583	0.851583	0.587136	0.581853	0.730351	0.546682
0.091000	-0.022835	0.853503	0.600999	0.526713	0.733136	0.549916
0.090000	-0.022757	0.848240	0.626367	0.644393	0.725223	0.540297
0.089000	-0.022974	0.850594	0.597668	0.572848	0.728587	0.544042
0.088000	-0.023321	0.850358	0.608666	0.559271	0.728066	0.543141
0.087000	-0.022686	0.849457	0.624227	0.589092	0.726799	0.541758
0.086000	-0.021651	0.845945	0.621537	0.634936	0.721252	0.534683
0.085000	-0.022321	0.845762	0.631743	0.663176	0.721191	0.534997
0.084000	-0.022793	0.843138	0.610868	0.706043	0.717141	0.529305
0.083000	-0.021883	0.844626	0.613593	0.657691	0.719223	0.531877
0.082000	-0.023359	0.846102	0.633952	0.655418	0.721699	0.535659
0.081000	-0.022709	0.844231	0.628390	0.646584	0.718458	0.530694
0.080000	-0.023463	0.843632	0.628120	0.675809	0.717705	0.530218
0.079000	-0.023639	0.842605	0.637458	0.671576	0.715937	0.527523
0.078000	-0.023647	0.843314	0.636955	0.654189	0.716977	0.528728
0.077000	-0.021959	0.844195	0.610242	0.595537	0.717945	0.529102
0.076000	-0.022207	0.840794	0.613412	0.748573	0.713570	0.525083
0.075000	-0.023601	0.840402	0.630132	0.732404	0.712767	0.524026
0.074000	-0.023010	0.841559	0.653786	0.689953	0.714338	0.525516
0.073000	-0.023274	0.841414	0.622858	0.659661	0.713825	0.524363
0.072000	-0.022691	0.836954	0.630800	0.690992	0.706617	0.514726
0.071000	-0.022542	0.838073	0.616037	0.710182	0.708662	0.517867
0.070000	-0.022885	0.833069	0.621366	0.872320	0.701736	0.510010
0.069000	-0.023958	0.831512	0.650252	0.851871	0.698963	0.506521
0.068000	-0.022897	0.834633	0.649694	0.765327	0.703396	0.511372
0.067000	-0.024114	0.833870	0.639263	0.766742	0.702136	0.509609
0.066000	-0.022096	0.835766	0.603502	0.756157	0.705208	0.513523
0.065000	-0.021920	0.833846	0.620923	0.788341	0.702287	0.510112
0.064000	-0.023975	0.832677	0.648002	0.858287	0.700958	0.508886
0.063000	-0.023001	0.827674	0.654784	0.961510	0.693567	0.500154
0.062000	-0.023523	0.829192	0.658628	0.903190	0.695566	0.502538
0.061000	-0.021904	0.829449	0.621729	0.791650	0.695003	0.500071
0.060000	-0.020898	0.829163	0.614229	0.985937	0.696251	0.503830
0.059000	-0.023180	0.825116	0.634233	1.008410	0.689754	0.495247
0.058000	-0.023024	0.823976	0.652864	0.897494	0.686892	0.490489
0.057000	-0.021201	0.823153	0.620268	1.013950	0.686569	0.491054
0.056000	-0.023256	0.826127	0.638206	1.022739	0.691552	0.498166
0.055000	-0.021637	0.827670	0.605316	0.820977	0.692314	0.496826
0.054000	-0.022271	0.819235	0.623385	1.322488	0.682869	0.488702
0.053000	-0.023603	0.824217	0.631927	0.931339	0.687589	0.491835
0.052000	-0.023104	0.821538	0.638523	1.023537	0.683998	0.488289
0.051000	-0.022569	0.819451	0.640199	1.049552	0.680803	0.483886
0.050000	-0.022934	0.816339	0.634903	1.048008	0.675699	0.477267
0.049000	-0.022597	0.818727	0.642313	1.036275	0.679499	0.482431
0.048000	-0.022987	0.815200	0.628038	1.316604	0.676221	0.480524
0.047000	-0.021802	0.811007	0.644257	1.257435	0.668878	0.470019
0.046000	-0.022089	0.815307	0.647066	1.183089	0.675213	0.478118
0.045000	-0.023589	0.816698	0.640040	1.071041	0.676489	0.478848
0.044000	-0.020582	0.808552	0.633807	1.285858	0.665154	0.465598
0.043000	-0.021709	0.813646	0.635025	1.116799	0.671919	0.472932
0.042000	-0.022938	0.808105	0.649276	1.282942	0.664407	0.465152
0.041000	-0.022532	0.806991	0.627722	1.252842	0.662340	0.461794
0.040000	-0.021906	0.810020	0.644087	1.250909	0.667221	0.468206
0.039000	-0.021381	0.797004	0.645335	1.720634	0.650467	0.451325
0.038000	-0.022984	0.799223	0.646206	1.676604	0.653618	0.455002
0.037000	-0.021401	0.793718	0.647418	1.518896	0.643452	0.440940
0.036000	-0.022121	0.802397	0.653682	1.291550	0.655289	0.453418
0.035000	-0.022184	0.803583	0.647425	1.291208	0.657191	0.455999
0.034000	-0.022562	0.799002	0.673951	1.422614	0.651015	0.449919
0.033000	-0.021727	0.791405	0.632136	1.768540	0.641999	0.440267
0.032000	-0.022269	0.795648	0.651185	1.712631	0.648237	0.447863
0.031000	-0.022790	0.785802	0.649529	2.005368	0.635260	0.434436
0.030000	-0.021643	0.794898	0.631578	1.571070	0.645788	0.443656
0.029000	-0.022420	0.797558	0.632556	1.403756	0.648541	0.445297
0.028000	-0.021921	0.792090	0.629163	1.600656	0.641595	0.439415
0.027000	-0.020285	0.777230	0.638810	2.394244	0.625309	0.425069
0.026000	-0.021239	0.792791	0.640622	1.699164	0.643578	0.442422
0.025000	-0.023048	0.782676	0.647703	2.010945	0.630407	0.428534
0.024000	-0.022048	0.775958	0.635517	2.229241	0.621871	0.419008
0.023000	-0.021271	0.777608	0.653600	1.889229	0.621420	0.417411
0.022000	-0.020998	0.767575	0.607205	2.610375	0.612310	0.411229
0.021000	-0.020533	0.768275	0.629105	2.387909	0.611413	0.408705
0.020000	-0.021320	0.773488	0.629912	2.345706	0.619077	0.416951
0.019000	-0.020598	0.758611	0.632280	2.830150	0.600577	0.400034
0.018000	-0.019915	0.767215	0.621676	2.302113	0.609025	0.405542
0.017000	-0.021802	0.763575	0.627218	2.480797	0.605037	0.401452
0.016000	-0.019861	0.745650	0.599460	3.182170	0.584201	0.383222
0.015000	-0.021448	0.760627	0.622661	2.804732	0.603415	0.402748
0.014000	-0.020025	0.750114	0.602664	2.797990	0.587473	0.383670
0.013000	-0.019645	0.741007	0.571995	3.332842	0.578634	0.378413
0.012000	-0.019836	0.747981	0.592673	3.047768	0.586492	0.384685
0.011000	-0.019916	0.735586	0.585940	3.513532	0.572231	0.372818
0.010000	-0.020468	0.744852	0.597721	3.417224	0.585094	0.385532
0.009000	-0.019219	0.735254	0.599723	3.652436	0.572974	0.373441
0.008000	-0.019178	0.734139	0.568515	3.454069	0.569577	0.368607
0.007000	-0.017505	0.733716	0.563195	3.449598	0.568917	0.367565
0.006000	-0.018392	0.734682	0.573960	3.361471	0.569554	0.367679
0.005000	-0.017710	0.720830	0.542066	4.016882	0.555201	0.356944
0.004000	-0.015603	0.686946	0.461585	5.201948	0.518005	0.324888
0.003000	-0.015039	0.708620	0.439658	4.393281	0.541084	0.344733
0.002000	-0.015691	0.724484	0.444688	3.759959	0.558205	0.357953
0.001000	-0.015914	0.705649	0.467494	4.386343	0.536822	0.340543
