1.000000	-2.851613	0.968194	0.325594	0.038080	0.937421	0.878838
0.990000	-0.000618	0.967750	0.180404	0.037687	0.936561	0.877225
0.980000	-0.000700	0.967464	0.185866	0.038453	0.936008	0.876190
0.970000	-0.000790	0.966986	0.190164	0.039911	0.935084	0.874465
0.960000	-0.000816	0.966695	0.189575	0.040472	0.934521	0.873413
0.950000	-0.000779	0.966219	0.186097	0.039571	0.933601	0.871693
0.940000	-0.000846	0.965814	0.193968	0.041018	0.932819	0.870236
0.930000	-0.000647	0.965494	0.191069	0.040695	0.932202	0.869084
0.920000	-0.000796	0.965045	0.196051	0.041844	0.931335	0.867471
0.910000	-0.000764	0.964638	0.190552	0.042721	0.930550	0.866012
0.900000	-0.000642	0.964330	0.195468	0.042281	0.929956	0.864906
0.890000	-0.000777	0.963804	0.197638	0.043469	0.928942	0.863023
0.880000	-0.000772	0.963249	0.198856	0.045102	0.927874	0.861042
0.870000	-0.000748	0.962839	0.200373	0.045381	0.927084	0.859578
0.860000	-0.000621	0.962398	0.202919	0.046642	0.926237	0.858010
0.850000	-0.000785	0.961832	0.208945	0.047449	0.925147	0.855994
0.840000	-0.000830	0.961400	0.214426	0.048109	0.924317	0.854460
0.830000	-0.000718	0.960879	0.204871	0.049029	0.923316	0.852612
0.820000	-0.000803	0.960433	0.209692	0.050229	0.922458	0.851032
0.810000	-0.000764	0.959987	0.219958	0.051954	0.921605	0.849461
0.800000	-0.000645	0.959386	0.213796	0.050398	0.920450	0.847331
0.790000	-0.000706	0.958912	0.213382	0.051791	0.919542	0.845662
0.780000	-0.000676	0.958354	0.211320	0.052540	0.918471	0.843695
0.770000	-0.000776	0.957981	0.222714	0.053826	0.917758	0.842390
0.760000	-0.000789	0.957362	0.219815	0.055074	0.916572	0.840217
0.750000	-0.000716	0.956765	0.217113	0.056162	0.915430	0.838125
0.740000	-0.000703	0.956282	0.214767	0.056753	0.914507	0.836438
0.730000	-0.000785	0.955691	0.222382	0.057514	0.913378	0.834376
0.720000	-0.000665	0.955033	0.227772	0.059842	0.912121	0.832086
0.710000	-0.000661	0.954523	0.228366	0.061209	0.911147	0.830313
0.700000	-0.000680	0.953952	0.226605	0.060637	0.910058	0.828329
0.690000	-0.000657	0.953342	0.227255	0.061827	0.908896	0.826216
0.680000	-0.000801	0.952523	0.234521	0.065693	0.907337	0.823393
0.670000	-0.000726	0.951973	0.234694	0.065954	0.906290	0.821494
0.660000	-0.000780	0.951244	0.241257	0.067275	0.904902	0.818983
0.650000	-0.000656	0.950567	0.243716	0.067780	0.903616	0.816657
0.640000	-0.000584	0.950000	0.231386	0.066716	0.902536	0.814705
0.630000	-0.000875	0.949244	0.245021	0.070293	0.901103	0.812127
0.620000	-0.000699	0.948531	0.238460	0.071239	0.899750	0.809693
0.610000	-0.000794	0.947926	0.240811	0.073133	0.898604	0.807634
0.600000	-0.000610	0.947082	0.246732	0.074586	0.897006	0.804768
0.590000	-0.000749	0.946357	0.253942	0.077141	0.895634	0.802312
